"","observation_path","parliament_path","chamber_path","member_path","observation_number","parliament_number","chamber_number","member_number","full_name","first_name","middle_name","last_name","member_ID","state","district","party","year_start","year_end"
"11075","/parliament-117/chamber-1/member-253","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-253",11075,117,1,253,"Steve Chabot","Steve",NA,"Chabot","/chamber-1/member-253","OH",1,"Republican",1995,2020
"11076","/parliament-117/chamber-1/member-259","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-259",11076,117,1,259,"Liz Cheney","Liz",NA,"Cheney","/chamber-1/member-259","WY",NA,"Republican",2017,2020
"11077","/parliament-117/chamber-1/member-266","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-266",11077,117,1,266,"Judy Chu","Judy",NA,"Chu","/chamber-1/member-266","CA",27,"Democratic",2009,2020
"11078","/parliament-117/chamber-1/member-267","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-267",11078,117,1,267,"David N. Cicilline","David","N.","Cicilline","/chamber-1/member-267","RI",1,"Democratic",2011,2020
"11079","/parliament-117/chamber-1/member-268","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-268",11079,117,1,268,"Gilbert Ray Cisneros","Gilbert","Ray","Cisneros","/chamber-1/member-268","CA",39,"Democratic",2019,2020
"11080","/parliament-117/chamber-1/member-272","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-272",11080,117,1,272,"Katherine M. Clark","Katherine","M.","Clark","/chamber-1/member-272","MA",5,"Democratic",2013,2020
"11081","/parliament-117/chamber-1/member-276","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-276",11081,117,1,276,"Yvette D. Clarke","Yvette","D.","Clarke","/chamber-1/member-276","NY",9,"Democratic",2007,2020
"11082","/parliament-117/chamber-1/member-278","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-278",11082,117,1,278,"Wm. Lacy Clay","Wm.","Lacy","Clay","/chamber-1/member-278","MO",1,"Democratic",2001,2020
"11083","/parliament-117/chamber-1/member-280","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-280",11083,117,1,280,"Emanuel Cleaver","Emanuel",NA,"Cleaver","/chamber-1/member-280","MO",5,"Democratic",2005,2020
"11084","/parliament-117/chamber-1/member-282","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-282",11084,117,1,282,"Ben Cline","Ben",NA,"Cline","/chamber-1/member-282","VA",6,"Republican",2019,2020
"11085","/parliament-117/chamber-1/member-283","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-283",11085,117,1,283,"Michael Cloud","Michael",NA,"Cloud","/chamber-1/member-283","TX",27,"Republican",2018,2020
"11086","/parliament-117/chamber-1/member-284","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-284",11086,117,1,284,"James E. Clyburn","James","E.","Clyburn","/chamber-1/member-284","SC",6,"Democratic",1993,2020
"11087","/parliament-117/chamber-1/member-287","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-287",11087,117,1,287,"Steve Cohen","Steve",NA,"Cohen","/chamber-1/member-287","TN",9,"Democratic",2007,2020
"11088","/parliament-117/chamber-1/member-289","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-289",11088,117,1,289,"Tom Cole","Tom",NA,"Cole","/chamber-1/member-289","OK",4,"Republican",2003,2020
"11089","/parliament-117/chamber-1/member-296","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-296",11089,117,1,296,"Doug Collins","Doug",NA,"Collins","/chamber-1/member-296","GA",9,"Republican",2013,2020
"11090","/parliament-117/chamber-1/member-300","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-300",11090,117,1,300,"James Comer","James",NA,"Comer","/chamber-1/member-300","KY",1,"Republican",2016,2020
"11091","/parliament-117/chamber-1/member-303","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-303",11091,117,1,303,"K. Michael Conaway","K.","Michael","Conaway","/chamber-1/member-303","TX",11,"Republican",2005,2020
"11092","/parliament-117/chamber-1/member-306","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-306",11092,117,1,306,"Gerald E. Connolly","Gerald","E.","Connolly","/chamber-1/member-306","VA",11,"Democratic",2009,2020
"11093","/parliament-117/chamber-1/member-310","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-310",11093,117,1,310,"Paul Cook","Paul",NA,"Cook","/chamber-1/member-310","CA",8,"Republican",2013,2020
"11094","/parliament-117/chamber-1/member-313","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-313",11094,117,1,313,"Jim Cooper","Jim",NA,"Cooper","/chamber-1/member-313","TN",5,"Democratic",1983,2020
"11095","/parliament-117/chamber-1/member-317","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-317",11095,117,1,317,"J. Luis Correa","J.","Luis","Correa","/chamber-1/member-317","CA",46,"Democratic",2017,2020
"11096","/parliament-117/chamber-1/member-318","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-318",11096,117,1,318,"Jim Costa","Jim",NA,"Costa","/chamber-1/member-318","CA",16,"Democratic",2005,2020
"11097","/parliament-117/chamber-1/member-322","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-322",11097,117,1,322,"Joe Courtney","Joe",NA,"Courtney","/chamber-1/member-322","CT",2,"Democratic",2007,2020
"11098","/parliament-117/chamber-1/member-323","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-323",11098,117,1,323,"TJ Cox","TJ",NA,"Cox","/chamber-1/member-323","CA",21,"Democratic",2019,2020
"11099","/parliament-117/chamber-1/member-325","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-325",11099,117,1,325,"Angie Craig","Angie",NA,"Craig","/chamber-1/member-325","MN",2,"Democratic",2019,2020
"11100","/parliament-117/chamber-1/member-329","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-329",11100,117,1,329,"Eric A. Crawford","Eric","A.","Crawford","/chamber-1/member-329","AR",1,"Republican",2011,2020
"11101","/parliament-117/chamber-1/member-332","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-332",11101,117,1,332,"Dan Crenshaw","Dan",NA,"Crenshaw","/chamber-1/member-332","TX",2,"Republican",2019,2020
"11102","/parliament-117/chamber-1/member-333","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-333",11102,117,1,333,"Charlie Crist","Charlie",NA,"Crist","/chamber-1/member-333","FL",13,"Democratic",2017,2020
"11103","/parliament-117/chamber-1/member-337","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-337",11103,117,1,337,"Jason Crow","Jason",NA,"Crow","/chamber-1/member-337","CO",6,"Democratic",2019,2020
"11104","/parliament-117/chamber-1/member-340","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-340",11104,117,1,340,"Henry Cuellar","Henry",NA,"Cuellar","/chamber-1/member-340","TX",28,"Democratic",2005,2020
"11105","/parliament-117/chamber-1/member-343","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-343",11105,117,1,343,"Joe Cunningham","Joe",NA,"Cunningham","/chamber-1/member-343","SC",1,"Democratic",2019,2020
"11106","/parliament-117/chamber-1/member-347","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-347",11106,117,1,347,"John R. Curtis","John","R.","Curtis","/chamber-1/member-347","UT",3,"Republican",2017,2020
"11107","/parliament-117/chamber-1/member-352","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-352",11107,117,1,352,"Sharice Davids","Sharice",NA,"Davids","/chamber-1/member-352","KS",3,"Democratic",2019,2020
"11108","/parliament-117/chamber-1/member-353","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-353",11108,117,1,353,"Warren Davidson","Warren",NA,"Davidson","/chamber-1/member-353","OH",8,"Republican",2016,2020
"11109","/parliament-117/chamber-1/member-355","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-355",11109,117,1,355,"Danny K. Davis","Danny","K.","Davis","/chamber-1/member-355","IL",7,"Democratic",1997,2020
"11110","/parliament-117/chamber-1/member-370","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-370",11110,117,1,370,"Rodney Davis","Rodney",NA,"Davis","/chamber-1/member-370","IL",13,"Republican",2013,2020
"11111","/parliament-117/chamber-1/member-371","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-371",11111,117,1,371,"Susan A. Davis","Susan","A.","Davis","/chamber-1/member-371","CA",53,"Democratic",2001,2020
"11112","/parliament-117/chamber-1/member-378","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-378",11112,117,1,378,"Madeleine Dean","Madeleine",NA,"Dean","/chamber-1/member-378","PA",4,"Democratic",2019,2020
"11113","/parliament-117/chamber-1/member-379","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-379",11113,117,1,379,"Peter A. DeFazio","Peter","A.","DeFazio","/chamber-1/member-379","OR",4,"Democratic",1987,2020
"11114","/parliament-117/chamber-1/member-380","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-380",11114,117,1,380,"Diana DeGette","Diana",NA,"DeGette","/chamber-1/member-380","CO",1,"Democratic",1997,2020
"11115","/parliament-117/chamber-1/member-383","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-383",11115,117,1,383,"Rosa L. DeLauro","Rosa","L.","DeLauro","/chamber-1/member-383","CT",3,"Democratic",1991,2020
"11116","/parliament-117/chamber-1/member-384","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-384",11116,117,1,384,"Suzan K. DelBene","Suzan","K.","DelBene","/chamber-1/member-384","WA",1,"Democratic",2012,2020
"11117","/parliament-117/chamber-1/member-386","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-386",11117,117,1,386,"Eleanor Holmes Delegate Norton","Eleanor","Holmes","Delegate Norton","/chamber-1/member-386",NA,NA,"Democratic",1991,2020
"11118","/parliament-117/chamber-1/member-387","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-387",11118,117,1,387,"Stacey E. Delegate Plaskett","Stacey","E.","Delegate Plaskett","/chamber-1/member-387",NA,NA,"Democratic",2015,2020
"11119","/parliament-117/chamber-1/member-388","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-388",11119,117,1,388,"Aumua Amata Coleman Delegate Radewagen","Aumua","Amata","Delegate Radewagen","/chamber-1/member-388",NA,NA,"Republican",2015,2020
"11120","/parliament-117/chamber-1/member-389","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-389",11120,117,1,389,"Gregorio Kilili Camacho Delegate Sablan","Gregorio","Kilili","Delegate Sablan","/chamber-1/member-389",NA,NA,"Democratic",2009,2020
"11121","/parliament-117/chamber-1/member-390","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-390",11121,117,1,390,"Michael F. Q. Delegate San Nicolas","Michael","F.","Delegate San Nicolas","/chamber-1/member-390",NA,NA,"Democratic",2019,2020
"11122","/parliament-117/chamber-1/member-391","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-391",11122,117,1,391,"Antonio Delgado","Antonio",NA,"Delgado","/chamber-1/member-391","NY",19,"Democratic",2019,2020
"11123","/parliament-117/chamber-1/member-393","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-393",11123,117,1,393,"Val Butler Demings","Val","Butler","Demings","/chamber-1/member-393","FL",10,"Democratic",2017,2020
"11124","/parliament-117/chamber-1/member-402","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-402",11124,117,1,402,"Mark DeSaulnier","Mark",NA,"DeSaulnier","/chamber-1/member-402","CA",11,"Democratic",2015,2020
"11125","/parliament-117/chamber-1/member-403","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-403",11125,117,1,403,"Scott DesJarlais","Scott",NA,"DesJarlais","/chamber-1/member-403","TN",4,"Republican",2011,2020
"11126","/parliament-117/chamber-1/member-404","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-404",11126,117,1,404,"Theodore E. Deutch","Theodore","E.","Deutch","/chamber-1/member-404","FL",22,"Democratic",2010,2020
"11127","/parliament-117/chamber-1/member-408","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-408",11127,117,1,408,"Mario Diaz-Balart","Mario",NA,"Diaz-Balart","/chamber-1/member-408","FL",25,"Republican",2003,2020
"11128","/parliament-117/chamber-1/member-412","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-412",11128,117,1,412,"Debbie Dingell","Debbie",NA,"Dingell","/chamber-1/member-412","MI",12,"Democratic",2015,2020
"11129","/parliament-117/chamber-1/member-418","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-418",11129,117,1,418,"Lloyd Doggett","Lloyd",NA,"Doggett","/chamber-1/member-418","TX",35,"Democratic",1995,2020
"11130","/parliament-117/chamber-1/member-428","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-428",11130,117,1,428,"Michael F. Doyle","Michael","F.","Doyle","/chamber-1/member-428","PA",18,"Democratic",1995,2020
"11131","/parliament-117/chamber-1/member-435","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-435",11131,117,1,435,"Jeff Duncan","Jeff",NA,"Duncan","/chamber-1/member-435","SC",3,"Republican",2011,2020
"11132","/parliament-117/chamber-1/member-440","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-440",11132,117,1,440,"Neal P. Dunn","Neal","P.","Dunn","/chamber-1/member-440","FL",2,"Republican",2017,2020
"11133","/parliament-117/chamber-1/member-456","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-456",11133,117,1,456,"Tom Emmer","Tom",NA,"Emmer","/chamber-1/member-456","MN",6,"Republican",2015,2020
"11134","/parliament-117/chamber-1/member-457","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-457",11134,117,1,457,"Eliot L. Engel","Eliot","L.","Engel","/chamber-1/member-457","NY",16,"Democratic",1989,2020
"11135","/parliament-117/chamber-1/member-466","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-466",11135,117,1,466,"Veronica Escobar","Veronica",NA,"Escobar","/chamber-1/member-466","TX",16,"Democratic",2019,2020
"11136","/parliament-117/chamber-1/member-468","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-468",11136,117,1,468,"Anna G. Eshoo","Anna","G.","Eshoo","/chamber-1/member-468","CA",18,"Democratic",1993,2020
"11137","/parliament-117/chamber-1/member-469","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-469",11137,117,1,469,"Adriano Espaillat","Adriano",NA,"Espaillat","/chamber-1/member-469","NY",13,"Democratic",2017,2020
"11138","/parliament-117/chamber-1/member-470","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-470",11138,117,1,470,"Ron Estes","Ron",NA,"Estes","/chamber-1/member-470","KS",4,"Republican",2017,2020
"11139","/parliament-117/chamber-1/member-477","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-477",11139,117,1,477,"Dwight Evans","Dwight",NA,"Evans","/chamber-1/member-477","PA",3,"Democratic",2016,2020
"11140","/parliament-117/chamber-1/member-496","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-496",11140,117,1,496,"A. Drew Ferguson","A.","Drew","Ferguson","/chamber-1/member-496","GA",3,"Republican",2017,2020
"11141","/parliament-117/chamber-1/member-505","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-505",11141,117,1,505,"Abby Finkenauer","Abby",NA,"Finkenauer","/chamber-1/member-505","IA",1,"Democratic",2019,2020
"11142","/parliament-117/chamber-1/member-508","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-508",11142,117,1,508,"Brian K. Fitzpatrick","Brian","K.","Fitzpatrick","/chamber-1/member-508","PA",1,"Republican",2017,2020
"11143","/parliament-117/chamber-1/member-511","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-511",11143,117,1,511,"Charles J. Fleischmann","Charles","J.","Fleischmann","/chamber-1/member-511","TN",3,"Republican",2011,2020
"11144","/parliament-117/chamber-1/member-513","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-513",11144,117,1,513,"Lizzie Fletcher","Lizzie",NA,"Fletcher","/chamber-1/member-513","TX",7,"Democratic",2019,2020
