"","full_name","State","Party","chamber","service_period","congress","committee_type","committee_name","committee_period","start_date","end_date","parliament_path","chamber_path","member_number","committee_number","committee_path","member_path","observation_number"
"11285","Fauntroy, Walter E.","DC","Democratic","House",0,97,"Standing","120","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",428,8,"/parliament-97/chamber-1/committee-8","/parliament-97/chamber-1/committee-8.member-428",11285
"11286","Mazzoli, Romano L.","KY","Democratic","House",0,97,"Standing","120","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",429,8,"/parliament-97/chamber-1/committee-8","/parliament-97/chamber-1/committee-8.member-429",11286
"11287","Stark, Fortney H. (Pete)","CA","Democratic","House",0,97,"Standing","120","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",430,8,"/parliament-97/chamber-1/committee-8","/parliament-97/chamber-1/committee-8.member-430",11287
"11288","Leland, G. T. (Mickey)","TX","Democratic","House",0,97,"Standing","120","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",431,8,"/parliament-97/chamber-1/committee-8","/parliament-97/chamber-1/committee-8.member-431",11288
"11289","Gray, William H. III","PA","Democratic","House",0,97,"Standing","120","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",432,8,"/parliament-97/chamber-1/committee-8","/parliament-97/chamber-1/committee-8.member-432",11289
"11290","Barnes, Michael D.","MD","Democratic","House",0,97,"Standing","120","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",433,8,"/parliament-97/chamber-1/committee-8","/parliament-97/chamber-1/committee-8.member-433",11290
"11291","McKinney, Stewart B.","MD","Republican","House",0,97,"Standing","120","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",434,8,"/parliament-97/chamber-1/committee-8","/parliament-97/chamber-1/committee-8.member-434",11291
"11292","Parris, Stanford E.","MD","Republican","House",2,97,"Standing","120","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",435,8,"/parliament-97/chamber-1/committee-8","/parliament-97/chamber-1/committee-8.member-435",11292
"11293","Bliley, Thomas J. Jr.","MD","Republican","House",0,97,"Standing","120","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",436,8,"/parliament-97/chamber-1/committee-8","/parliament-97/chamber-1/committee-8.member-436",11293
"11294","Dymally, Mervyn M.","CA","Democratic","House",0,97,"Standing","120","Only",1981-04-30,1983-01-03,"/parliament-97","/parliament-97/chamber-1",437,8,"/parliament-97/chamber-1/committee-8","/parliament-97/chamber-1/committee-8.member-437",11294
"11295","Holt, Marjorie S.","MD","Republican","House",0,97,"Standing","120","Only",1981-04-29,1983-01-03,"/parliament-97","/parliament-97/chamber-1",438,8,"/parliament-97/chamber-1/committee-8","/parliament-97/chamber-1/committee-8.member-438",11295
"11296","Ford, William D.","MI","Democratic","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",459,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-459",11296
"11297","Udall, Morris K.","AZ","Democratic","House",0,97,"Standing","168","1st",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",460,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-460",11297
"11298","Clay, William L.","MO","Democratic","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",461,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-461",11298
"11299","Schroeder, Patricia S.","CO","Democratic","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",462,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-462",11299
"11300","Spellman, Gladys Noon","MD","Democratic","House",0,97,"Standing","168","Only",1981-01-28,1981-02-24,"/parliament-97","/parliament-97/chamber-1",463,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-463",11300
"11301","Garcia, Robert","NY","Democratic","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",464,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-464",11301
"11302","Leland, G. T. (Mickey)","TX","Democratic","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",465,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-465",11302
"11303","Ferraro, Geraldine A.","NY","Democratic","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",466,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-466",11303
"11304","Albosta, Donald J.","MI","Democratic","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",467,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-467",11304
"11305","Montgomery, G.V. (Sonny)","MS","Democratic","House",0,97,"Standing","192","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",467,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-467",11305
"11306","Yatron, Gus","PA","Democratic","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",468,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-468",11306
"11307","Edwards, Don","CA","Democratic","House",0,97,"Standing","192","2nd",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",468,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-468",11307
"11308","Oakar, Mary Rose","OH","Democratic","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",469,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-469",11308
"11309","Danielson, George E.","CA","Democratic","House",0,97,"Standing","192","Only",1981-01-28,1982-03-09,"/parliament-97","/parliament-97/chamber-1",469,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-469",11309
"11310","Danielson, George E.","CA","Democratic","House",0,97,"Standing","168","Only",1981-01-28,1982-03-09,"/parliament-97","/parliament-97/chamber-1",470,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-470",11310
"11311","Brinkley, Jack T.","GA","Democratic","House",0,97,"Standing","192","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",470,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-470",11311
"11312","Dellums, Ronald V.","CA","Democratic","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",471,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-471",11312
"11313","Mottl, Ronald M.","OH","Democratic","House",0,97,"Standing","192","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",471,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-471",11313
"11314","Solarz, Stephen J.","NY","Democratic","House",0,97,"Standing","168","2nd",1981-01-28,1981-03-09,"/parliament-97","/parliament-97/chamber-1",472,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-472",11314
"11315","Edgar, Robert W.","PA","Democratic","House",0,97,"Standing","192","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",472,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-472",11315
"11316","Peyser, Peter A.","NY","Democratic","House",2,97,"Standing","168","Only",1981-01-28,1981-06-08,"/parliament-97","/parliament-97/chamber-1",473,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-473",11316
"11317","Hall, Sam B. Jr.","TX","Democratic","House",0,97,"Standing","192","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",473,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-473",11317
"11318","de Lugo, Ron","VI","Democratic","House",2,97,"Standing","168","1st",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",474,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-474",11318
"11319","Applegate, Douglas","OH","Democratic","House",0,97,"Standing","192","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",474,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-474",11319
"11320","Savage, Gus","IL","Democratic","House",0,97,"Standing","168","Only",1981-04-30,1983-01-03,"/parliament-97","/parliament-97/chamber-1",475,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-475",11320
"11321","Leath, J. Marvin","TX","Democratic","House",0,97,"Standing","192","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",475,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-475",11321
"11322","Derwinski, Edward J.","IL","Republican","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",476,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-476",11322
"11323","Boner, William H.","TN","Democratic","House",0,97,"Standing","192","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",476,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-476",11323
"11324","Hawkins, Augustus F.","CA","Democratic","House",0,97,"Standing","142","2nd",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",477,15,"/parliament-97/chamber-1/committee-15","/parliament-97/chamber-1/committee-15.member-477",11324
"11325","Taylor, Gene (MO)","MO","Republican","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",477,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-477",11325
"11326","Shelby, Richard C.","AL","Democratic","House",0,97,"Standing","192","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",477,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-477",11326
"11327","Annunzio, Frank","IL","Democratic","House",0,97,"Standing","142","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",478,15,"/parliament-97/chamber-1/committee-15","/parliament-97/chamber-1/committee-15.member-478",11327
"11328","Gilman, Benjamin A.","NY","Republican","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",478,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-478",11328
"11329","Mica, Daniel A.","FL","Democratic","House",0,97,"Standing","192","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",478,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-478",11329
"11330","Gaydos, Joseph M.","PA","Democratic","House",0,97,"Standing","142","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",479,15,"/parliament-97/chamber-1/committee-15","/parliament-97/chamber-1/committee-15.member-479",11330
"11331","Corcoran, Thomas J.","IL","Republican","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",479,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-479",11331
"11332","Daschle, Thomas A.","SD","Democratic","House",0,97,"Standing","192","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",479,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-479",11332
"11333","Jones, Ed","TN","Democratic","House",0,97,"Standing","142","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",480,15,"/parliament-97/chamber-1/committee-15","/parliament-97/chamber-1/committee-15.member-480",11333
"11334","Courter, James A.","NJ","Republican","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",480,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-480",11334
"11335","Stump, Robert","AZ","Democratic","House",0,97,"Standing","192","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",480,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-480",11335
"11336","Mollohan, Robert H.","WV","Democratic","House",2,97,"Standing","142","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",481,15,"/parliament-97/chamber-1/committee-15","/parliament-97/chamber-1/committee-15.member-481",11336
"11337","Pashayan, Charles S. Jr.","CA","Republican","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",481,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-481",11337
"11338","Gramm, W. Phil","TX","Democratic","House",0,97,"Standing","192","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",481,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-481",11338
"11339","Minish, Joseph G.","NJ","Democratic","House",0,97,"Standing","142","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",482,15,"/parliament-97/chamber-1/committee-15","/parliament-97/chamber-1/committee-15.member-482",11339
"11340","Dannemeyer, William E.","CA","Republican","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",482,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-482",11340
"11341","Murphy, Austin J.","PA","Democratic","House",0,97,"Standing","192","Only",1981-02-25,1983-01-03,"/parliament-97","/parliament-97/chamber-1",482,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-482",11341
"11342","Rose, Charles G. III","NC","Democratic","House",0,97,"Standing","142","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",483,15,"/parliament-97/chamber-1/committee-15","/parliament-97/chamber-1/committee-15.member-483",11342
"11343","Crane, Daniel B.","IL","Republican","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",483,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-483",11343
"11344","Dorgan, Byron L.","ND","Democratic","House",0,97,"Standing","192","Only",1981-02-25,1983-01-03,"/parliament-97","/parliament-97/chamber-1",483,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-483",11344
"11345","Burton, John L.","CA","Democratic","House",0,97,"Standing","142","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",484,15,"/parliament-97/chamber-1/committee-15","/parliament-97/chamber-1/committee-15.member-484",11345
"11346","Grisham, Wayne R.","CA","Republican","House",0,97,"Standing","168","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",484,22,"/parliament-97/chamber-1/committee-22","/parliament-97/chamber-1/committee-22.member-484",11346
"11347","Won Pat, Antonio Borja","GU","Democratic","House",0,97,"Standing","192","Only",1981-04-30,1983-01-03,"/parliament-97","/parliament-97/chamber-1",484,33,"/parliament-97/chamber-1/committee-33","/parliament-97/chamber-1/committee-33.member-484",11347
"11348","Ratchford, William R.","CA","Democratic","House",0,97,"Standing","142","Only",1981-01-28,1983-01-03,"/parliament-97","/parliament-97/chamber-1",485,15,"/parliament-97/chamber-1/committee-15","/parliament-97/chamber-1/committee-15.member-485",11348
